Size, Instance Index, Insertion Time, Merge Time, Radix Time
400, 18, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
400, 19, 0.00000000000000000000, 0.00000000000000000000, 0.00000000000000000000
400, 20, 0.00000000000000000000, 0.00000000000000000000, 0.00000000000000000000

800, 1, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 2, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 3, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 4, 0.00000000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 5, 0.00000000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 6, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 7, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 8, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 9, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 10, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 11, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 12, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 13, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 14, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 15, 0.00100000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 16, 0.00000000000000000000, 0.00100000000000000000, 0.00000000000000000000
800, 17, 0.00000000000000000000, 0.00100000000000000000, 0.00000000000000000000
800, 18, 0.00000000000000000000, 0.00000000000000000000, 0.00100000000000000000
800, 19, 0.00000000000000000000, 0.00000000000000000000, 0.00000000000000000000
800, 20, 0.00000000000000000000, 0.00000000000000000000, 0.00000000000000000000

